City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,yuzhno-kurilsk,44.0306,145.8556,2.28,68,100,7.86,RU,1731892824
367,la ceiba,15.7597,-86.7822,24.9,100,75,0.0,HN,1731892825
368,argo,37.6333,22.7333,10.71,78,0,1.49,GR,1731892826
369,pombal,-6.7703,-37.8017,28.57,53,73,9.51,BR,1731892827
370,brooks,50.5834,-111.8851,6.99,53,39,5.66,CA,1731892828
371,suva,-18.1416,178.4415,29.71,62,75,4.63,FJ,1731892829
372,urzhum,57.1141,49.9996,2.59,94,100,6.7,RU,1731892830
373,tocopilla,-22.092,-70.1979,19.35,76,100,2.85,CL,1731892831
374,san ciro de acosta,21.6333,-99.8167,21.08,86,7,2.33,MX,1731892833
375,gemena,3.25,19.7667,21.41,98,99,0.58,CD,1731892834
376,alta,69.9689,23.2717,-2.41,86,100,2.06,NO,1731892835
377,cidade velha,14.9167,-23.6167,24.45,77,100,2.67,CV,1731892836
378,ndungu,-4.3667,38.05,21.73,89,20,0.77,TZ,1731892837
379,mugia,43.1041,-9.2179,11.62,86,63,3.42,ES,1731892838
380,at taj,24.2049,23.2857,14.88,62,0,2.64,LY,1731892839
381,belo horizonte,-19.9208,-43.9378,19.68,88,0,2.57,BR,1731892840
382,selfoss,63.9331,-20.9971,-6.31,70,0,4.63,IS,1731892841
383,nogliki,51.8333,143.1667,-9.8,52,0,7.01,RU,1731892843
384,salina,38.8403,-97.6114,11.07,83,100,2.06,US,1731892844
385,aqadyr,48.2553,72.8483,-9.46,88,54,2.1,KZ,1731892845
386,anori,-3.7728,-61.6442,25.36,74,18,0.54,BR,1731892846
387,matsue,35.4722,133.0506,13.0,82,75,7.2,JP,1731892847
388,mae hong son,19.3003,97.9685,24.08,100,75,2.06,TH,1731892848
389,susuman,62.7833,148.1667,-21.16,91,100,2.92,RU,1731892849
390,somerset east,-32.7217,25.588,17.92,69,1,0.93,ZA,1731892850
391,holualoa,19.6228,-155.9522,26.02,77,20,6.17,US,1731892851
392,wewak,-3.5534,143.6268,28.96,73,12,2.23,PG,1731892853
393,huanta,-12.9333,-74.25,17.68,64,100,2.09,PE,1731892855
394,zaozersk,69.4005,32.4476,0.39,78,100,5.55,RU,1731892856
395,fort st. john,56.2499,-120.8529,-7.06,79,100,3.6,CA,1731892857
396,mwinilunga,-11.7358,24.4293,15.77,96,96,0.78,ZM,1731892858
397,nemuro,43.3236,145.575,1.89,78,100,7.35,JP,1731892859
398,katsuura,35.1333,140.3,15.63,86,100,11.44,JP,1731892860
399,medicine hat,50.0501,-110.6683,9.56,49,75,8.75,CA,1731892862
400,swift current,50.2834,-107.8014,7.45,53,0,7.72,CA,1731892863
401,chernyshevskiy,63.0128,112.4714,-8.82,94,100,3.88,RU,1731892864
402,gunnedah,-30.9833,150.25,20.18,91,100,3.24,AU,1731892865
403,tammela,60.8104,23.7682,-0.13,81,100,5.23,FI,1731892866
404,pustoshka,56.3355,29.369,3.41,90,100,5.53,RU,1731892867
405,lupane,-18.9315,27.807,20.09,76,0,1.9,ZW,1731892868
406,wankyi,7.7392,-2.1046,22.09,47,18,1.45,GH,1731892869
407,leava,-14.3,-178.1667,26.54,74,100,6.71,WF,1731892870
408,murun-kuren,49.6342,100.1625,-11.97,74,0,1.39,MN,1731892872
409,kalengwa,-13.4659,25.0027,17.43,96,75,1.12,ZM,1731892873
410,weno,7.4515,151.8468,31.97,84,40,4.12,FM,1731892874
411,kambove,-10.8764,26.5969,15.92,89,43,1.29,CD,1731892875
412,udachny,66.4167,112.4,-13.38,96,100,3.75,RU,1731892876
413,agar,23.7,76.0167,17.43,49,0,2.24,IN,1731892877
414,filipstad,59.7124,14.1683,1.9,57,100,3.9,SE,1731892878
415,phek,25.6667,94.5,11.96,97,53,0.6,IN,1731892881
416,glace bay,46.1969,-59.957,7.76,98,100,8.75,CA,1731892882
417,argenton-sur-creuse,46.59,1.5198,7.66,94,88,2.0,FR,1731892883
418,rhinelander,45.6366,-89.4121,5.09,65,0,3.09,US,1731892884
419,aroma,15.8167,36.1333,25.97,49,0,3.6,SD,1731892885
420,pierre,44.3683,-100.351,9.6,52,0,1.34,US,1731892886
421,ugento,39.9263,18.1574,15.04,72,100,1.71,IT,1731892887
422,lubango,-14.9172,13.4925,14.92,100,100,2.06,AO,1731892888
423,mount pearl,47.5166,-52.7813,10.41,98,100,2.06,CA,1731892890
424,salinas,36.6777,-121.6555,14.35,87,98,1.59,US,1731892891
425,dwarka,22.2394,68.9678,25.76,56,0,4.69,IN,1731892893
426,lubao,14.9167,120.55,27.84,79,100,1.65,PH,1731892894
427,senanga,-16.1167,23.2667,21.81,73,90,1.78,ZM,1731892895
428,illizi,26.4833,8.4667,18.94,21,100,3.08,DZ,1731892896
429,malabar,-33.9667,151.25,27.1,34,0,4.12,AU,1731892897
430,al jawf,29.5,38.75,16.64,45,75,1.54,SA,1731892899
431,kempsey,-31.0833,152.8333,25.53,80,100,1.34,AU,1731892900
432,broken hill,-31.95,141.4333,20.18,33,100,6.1,AU,1731892752
433,coos bay,43.3665,-124.2179,9.02,81,100,3.6,US,1731892502
434,yeed,4.55,43.0333,27.12,59,100,6.06,SO,1731892903
435,kapuskasing,49.4169,-82.4331,6.05,100,100,5.14,CA,1731892904
436,mccook,40.2019,-100.6257,7.03,53,0,3.6,US,1731892905
437,boa vista,2.8197,-60.6733,29.99,66,0,1.03,BR,1731892906
438,polyarnyy,69.1989,33.4478,0.39,77,100,5.98,RU,1731892907
439,zakamensk,50.3741,103.2863,-10.0,76,0,1.48,RU,1731892909
440,cestos city,5.46,-9.5828,25.98,86,37,3.53,LR,1731892910
441,sanctuary point,-35.1114,150.629,25.0,31,0,2.19,AU,1731892911
442,constantia,44.1833,28.65,1.5,82,6,4.02,RO,1731892912
443,gorontalo,0.5412,123.0595,30.94,67,67,0.4,ID,1731892914
444,rouyn-noranda,48.2398,-79.0288,3.05,100,100,3.09,CA,1731892915
445,homer,59.6425,-151.5483,-5.06,56,100,2.06,US,1731892917
446,darjiling,27.0333,88.2667,8.62,88,0,2.46,IN,1731892918
447,santa ana,33.7456,-117.8678,17.11,51,20,3.6,US,1731892623
448,karagay,58.2667,54.9368,1.47,97,100,5.34,RU,1731892920
449,new norfolk,-42.7826,147.0587,15.4,59,19,4.51,AU,1731892921
450,quatre cocos,-20.2078,57.7625,24.06,68,84,7.48,MU,1731892922
451,taltal,-25.4,-70.4833,17.49,77,31,1.76,CL,1731892923
452,elverum,60.8819,11.5623,-0.73,77,19,1.62,NO,1731892924
453,bhawaniganj,24.4167,75.8333,18.84,38,0,2.22,IN,1731892925
454,san cristobal,7.7669,-72.225,21.74,95,41,0.97,VE,1731892927
455,mokhsogollokh,61.4681,128.9203,-27.78,97,24,0.84,RU,1731892928
456,jeddah,21.5169,39.2192,25.92,69,0,1.03,SA,1731892705
457,alotau,-10.3069,150.4462,30.98,62,45,3.07,PG,1731892930
458,ta`u,-14.2336,-169.5144,26.76,82,100,7.41,AS,1731892931
459,lospalos,-8.5186,127.0025,29.54,62,44,3.91,TL,1731892932
460,phulbani,20.4667,84.2333,15.36,70,6,0.84,IN,1731892933
461,amahai,-3.3333,128.9167,29.28,69,71,0.93,ID,1731892934
462,chibougamau,49.9168,-74.3659,-1.21,86,100,2.06,CA,1731892937
463,adis zemen,12.1167,37.7833,13.62,55,0,1.59,ET,1731892939
464,childress,34.4264,-100.204,15.14,94,100,4.12,US,1731892940
465,nicoya,10.1483,-85.452,22.94,96,100,1.26,CR,1731892941
466,prineville,44.2999,-120.8345,3.39,87,100,6.69,US,1731892942
467,dzhambeyty,50.2536,52.595,3.89,83,100,2.44,KZ,1731892943
468,kalevala,65.2,31.1667,-3.05,97,45,1.06,RU,1731892944
469,cabinda,-5.55,12.2,26.08,94,40,2.57,AO,1731892946
470,stettler,52.3168,-112.7186,0.43,71,42,1.89,CA,1731892947
471,san antonio de pale,-1.4014,5.6325,25.75,86,41,4.69,GQ,1731892948
472,barreirinhas,-2.7469,-42.8264,25.96,84,9,4.28,BR,1731892949
473,vilyuysk,63.7553,121.6247,-15.42,96,100,2.82,RU,1731892950
474,sao vicente,-23.9631,-46.3919,22.21,26,1,1.16,BR,1731892951
475,victoria,22.2855,114.1577,26.03,74,0,6.71,HK,1731892686
476,humaita,-7.5061,-63.0208,25.0,81,31,1.11,BR,1731892953
477,coronon,6.8792,125.4489,26.39,71,89,5.39,PH,1731892954
478,mahina,-17.5065,-149.489,28.87,74,40,3.6,PF,1731892956
479,ngereklmadel,7.4883,134.4856,29.05,84,75,3.6,PW,1731892957
480,port saint john's,-31.6229,29.5448,19.74,90,1,2.73,ZA,1731892958
481,buka,40.8108,69.1986,9.5,41,100,2.8,UZ,1731892959
482,mossendjo,-2.9506,12.7261,20.66,100,100,0.77,CG,1731892960
483,tamandare,-8.7597,-35.1047,25.38,79,77,4.96,BR,1731892961
484,karachi,24.9056,67.0822,21.9,60,0,3.09,PK,1731892962
485,polokwane,-23.9045,29.4688,18.47,82,8,2.06,ZA,1731892963
486,nouadhibou,20.931,-17.0347,20.99,68,0,4.63,MR,1731892964
487,labytnangi,66.6572,66.4183,-12.69,96,93,1.99,RU,1731892942
488,portel,-1.9356,-50.8211,27.18,68,100,2.62,BR,1731892967
489,grand baie,-20.0182,57.5802,23.03,82,21,0.45,MU,1731892968
490,chumphon,10.3333,98.8333,25.0,83,100,1.0,TH,1731892969
491,gwaram,11.2764,9.8858,17.76,33,76,2.24,NG,1731892970
492,bundaberg north,-24.8551,152.3425,27.3,48,63,3.75,AU,1731892971
493,bikenibeu village,1.3673,173.1241,31.98,66,75,4.12,KI,1731892972
494,harstad,68.799,16.5293,3.97,97,100,4.02,NO,1731892973
495,pacasmayo,-7.4006,-79.5714,18.81,81,31,4.6,PE,1731892975
496,demidov,55.2706,31.515,2.63,96,100,5.97,RU,1731892976
497,limay,14.5333,120.55,23.02,83,100,4.24,PH,1731892977
498,pangai,-19.8,-174.35,28.06,74,75,6.69,TO,1731892978
499,longquan,24.6719,102.1613,13.48,75,0,0.69,CN,1731892979
500,kruisfontein,-34.0033,24.7314,16.97,75,0,4.8,ZA,1731892980
501,zheshart,62.0731,49.5733,1.78,95,100,2.86,RU,1731892981
502,aitape,-3.1374,142.3475,29.01,76,8,2.91,PG,1731892982
503,campo verde,-20.4167,-54.0667,22.89,85,100,1.65,BR,1731892983
504,sultanah,24.4926,39.5857,24.25,50,0,1.54,SA,1731892985
505,abilene,32.4487,-99.7331,19.12,90,100,3.09,US,1731892986
506,maloye ganyushkino,46.6,49.2667,2.46,67,9,1.9,KZ,1731892987
507,santa maria,-29.6842,-53.8069,22.54,85,100,0.51,BR,1731892413
508,ingeniero guillermo n. juarez,-23.9,-61.85,24.72,83,100,8.43,AR,1731892989
509,happy valley-goose bay,53.3168,-60.3315,2.17,93,100,2.06,CA,1731892990
510,korla,41.7597,86.1469,2.05,63,17,1.61,CN,1731892991
511,malango,-2.9627,119.9001,26.37,68,75,1.41,ID,1731892992
512,bilbays,30.4204,31.5622,15.74,79,6,3.47,EG,1731892993
513,ocean shores,46.9737,-124.1563,7.96,85,75,7.2,US,1731892995
514,banff,51.1762,-115.5698,1.21,47,100,1.03,CA,1731892996
515,viedma,-40.8135,-62.9967,13.93,42,0,8.29,AR,1731892997
516,labrador city,52.9463,-66.9114,-2.68,93,100,5.81,CA,1731892998
517,east london,-33.0153,27.9116,18.53,90,2,3.83,ZA,1731892999
518,pedernales,18.0384,-71.744,26.68,78,38,0.65,DO,1731893000
519,pak phanang,8.3511,100.202,27.92,76,55,2.48,TH,1731893001
520,pertek,38.8663,39.3268,9.76,87,100,3.31,TR,1731893002
521,ust'-kulom,61.6864,53.6902,1.83,99,100,3.14,RU,1731893003
522,ceres,37.5949,-120.9577,14.97,45,75,0.0,US,1731893005
523,kapa'a,22.0752,-159.319,27.18,76,20,8.23,US,1731893006
524,tolanaro,-25.0319,46.9987,24.04,94,20,8.23,MG,1731893007
525,fale old settlement,-9.3852,-171.2468,28.56,74,0,6.92,TK,1731893008
526,saint-francois,46.4154,3.9054,6.9,100,100,1.54,FR,1731893009
527,taraz,42.9,71.3667,10.23,40,100,5.0,KZ,1731893010
528,ipatovo,45.7181,42.9036,1.47,81,5,3.5,RU,1731893011
529,christchurch,-43.5333,172.6333,18.51,63,0,10.29,NZ,1731892964
530,luderitz,-26.6481,15.1594,16.42,72,0,5.93,NA,1731893013
531,kutum,14.2,24.6667,16.77,25,95,3.23,SD,1731893015
532,gaspar hernandez,19.6289,-70.2811,23.57,82,40,1.93,DO,1731893016
533,ronne,55.1009,14.7066,6.95,70,75,10.8,DK,1731893017
534,sabalgarh,26.25,77.4,16.91,33,0,0.81,IN,1731893018
535,howard springs,-12.497,131.047,24.95,60,100,3.55,AU,1731893019
536,kuraymah,18.55,31.85,20.34,28,0,4.5,SD,1731893020
537,duku,11.2361,4.9073,21.82,22,5,3.54,NG,1731893021
538,plettenberg bay,-34.0527,23.3716,16.91,84,0,3.69,ZA,1731893022
539,aghajari,30.7006,49.8315,16.12,48,75,1.03,IR,1731893024
540,manta,-0.95,-80.7333,23.88,78,20,3.6,EC,1731893025
541,riverton,40.5219,-111.9391,5.83,53,100,3.6,US,1731893026
542,greenville,35.6127,-77.3663,9.51,97,0,0.0,US,1731893027
543,carahue,-38.7,-73.1667,8.59,98,0,2.43,CL,1731893028
544,nikolayevsk-on-amure,53.1406,140.73,-13.08,75,89,6.43,RU,1731893029
545,west fargo,46.875,-96.9004,6.0,62,0,3.6,US,1731893030
546,toba,34.4833,136.85,16.51,60,1,11.33,JP,1731893031
547,tianpeng,30.9866,103.9393,9.05,86,100,1.39,CN,1731893032
548,nazare,-13.035,-39.0144,21.5,89,40,0.83,BR,1731893034
549,hotan,37.0997,79.9269,5.94,50,100,0.35,CN,1731893035
550,hailey,43.5196,-114.3153,1.07,84,100,1.34,US,1731893036
551,anshun,26.25,105.9333,10.01,90,100,4.46,CN,1731893037
552,westport,41.1415,-73.3579,11.87,40,0,1.54,US,1731893038
553,khanty-mansiysk,61.0042,69.0019,1.06,69,0,8.0,RU,1731893039
554,trincomalee,8.5711,81.2335,28.03,76,100,3.85,LK,1731893040
555,rutana,-3.8667,30.1,13.37,89,36,1.67,BI,1731893041
556,gornozavodsk,58.3758,58.3211,0.26,98,100,5.16,RU,1731893042
557,huilong,31.8111,121.655,13.33,58,96,7.92,CN,1731893044
558,pervomayskiy,53.2485,40.2871,2.36,91,67,6.3,RU,1731893045
559,kusheriki,10.5328,6.4422,20.34,26,9,3.21,NG,1731893046
560,las tablas,7.7667,-80.2833,24.54,99,92,2.91,PA,1731893047
561,sisimiut,66.9395,-53.6735,-10.0,61,4,6.86,GL,1731893048
562,freetown,8.484,-13.2299,26.42,84,97,1.7,SL,1731893049
563,jeongeup,35.5699,126.856,3.86,38,2,7.05,KR,1731893050
564,phang nga,8.4509,98.5298,25.18,89,98,1.19,TH,1731893051
565,muleba,-1.8397,31.6544,20.02,68,100,1.72,TZ,1731893053
566,orchard mesa,39.043,-108.5523,6.36,44,0,2.57,US,1731893054
567,ljusdal,61.8288,16.0913,2.58,70,100,3.31,SE,1731893055
568,chongjin,41.7956,129.7758,-0.53,24,0,9.37,KP,1731893056
569,khost,33.3395,69.9204,10.68,38,51,1.36,AF,1731893057
570,miri,4.4148,114.0089,30.08,79,40,0.0,MY,1731893058
571,zemio,5.0314,25.1361,21.34,91,41,0.8,CF,1731893059
572,urubamba,-13.3047,-72.1158,11.15,79,98,2.05,PE,1731893060
573,longonjo,-12.9067,15.2533,17.15,97,99,0.89,AO,1731893061
574,burdur,37.7203,30.2908,7.39,93,75,1.03,TR,1731893063
575,garachico,28.7781,-17.7646,17.06,63,0,2.57,ES,1731893064
576,vetluzhskiy,58.3902,45.4654,3.92,95,100,4.18,RU,1731893065
